,"대여소
번호",보관소(대여소)명,소재지(위치),상세주소,위도,경도,"설치
시기",설치형태,거치대수,"운영
방식"
2371,3628.0, 역삼1동 주민센터,강남구,역삼로 7길 16,37.49521255,127.03302765,2021-02-24 00:00:00.000,,10,QR
2372,3629.0, 청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502,2021-02-23 00:00:00.000,,4,QR
2373,3630.0, 개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.05536652,2021-02-24 00:00:00.000,,10,QR
2374,3634.0, 국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.04844666,2021-04-27 00:00:00.000,,5,QR
2375,3636.0, 삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.05156708,2021-06-01 00:00:00.000,,5,QR
2376,3637.0, 세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.10287476,2021-06-01 00:00:00.000,,10,QR
2377,3638.0, 신청담나들목,강남구,강변오솔길,37.52796173,127.05162811,2021-06-01 00:00:00.000,,5,QR
2378,3640.0, 일원1동주민센터앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.08836365,2021-06-17 00:00:00.000,,7,QR
2379,3641.0, 대청역,강남구,강남구 일원로 7,37.49370575,127.0799942,2021-07-13 00:00:00.000,,10,QR
2380,3642.0, LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.08970642,2021-08-30 00:00:00.000,,13,QR
2381,3643.0, 더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.10375977,2021-07-13 00:00:00.000,,5,QR
2382,3644.0, 상록수아파트,강남구,광평로10길 15,37.48276138,127.08042145,2021-07-13 00:00:00.000,,5,QR
2383,3646.0, 선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.04277039,2021-08-03 00:00:00.000,,7,QR
2384,3647.0, 구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.05931854,2021-10-01 00:00:00.000,,10,QR
2385,3648.0, 구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011,2021-10-01 00:00:00.000,,5,QR
2386,3649.0, 구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.05921936,2021-10-01 00:00:00.000,,6,QR
2387,3651.0, 개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,2022-02-10 00:00:00.000,,5,QR
2388,4901.0,KT&G타워 옆(상상마당 대치아트홀),강남구,강남구 대치동 1002,37.50687408,127.06473541,2022-04-13 00:00:00.000,,6,QR
2389,4902.0, 구역삼세무서 교차로,강남구,강남구 논현로 337,37.49524307,127.03937531,2022-03-15 00:00:00.000,,6,QR
2390,4903.0, 신사스퀘어,강남구,신사동 504-11,37.51916885,127.0189743,2022-05-18 00:00:00.000,,6,QR
2391,4905.0, 강남경찰서,강남구,강남구 대치동 998,37.50971985,127.06679535,2022-06-08 00:00:00.000,,10,QR
2392,4906.0, 섬유센터 앞,강남구,강남구 대치동 944-1,37.50767136,127.06017303,2022-06-07 00:00:00.000,,10,QR
2393,4907.0, 극동스포츠 앞,강남구,강남구 신사동 575,37.5257225,127.02588654,2022-06-07 00:00:00.000,,5,QR
2394,4908.0, SB타워 앞,강남구,강남구 도산대로 318,37.52210999,127.03646088,2022-07-06 00:00:00.000,,5,QR
2395,4909.0, 노보텔 앰배서더 앞,강남구,강남구 봉은사로 130,37.50570297,127.02919769,2022-07-19 00:00:00.000,,6,QR
2396,4911.0, 도곡동 골프 로데오거리,강남구,강남구 도곡로 149,37.49107361,127.03619385,2022-07-19 00:00:00.000,,6,QR
2397,4913.0, 레베쌍트 빌딩 앞,강남구,봉은사로86길 6,37.51292038,127.056427,2022-07-27 00:00:00.000,,7,QR
2398,4914.0, 도심공항타워 앞,강남구,삼성동 159-9,37.50999069,127.05847168,2022-07-27 00:00:00.000,,6,QR
2399,4915.0, 영동중앙교회 버스정류장,강남구,강남구 논현로 420,37.49775314,127.03857422,2022-07-29 00:00:00.000,,6,QR
2400,4916.0, 청담역 1번출구,강남구,강남구 영동대로 648,37.51973724,127.05767822,2022-10-20 00:00:00.000,,5,QR
2401,4917.0,일원에코파크 주차장,강남구,강남구 일원동 701-2,37.49404526,127.08678436,2022-12-02 00:00:00.000,,5,QR
2402,4918.0,매봉역 1번출구,강남구,강남구 도곡동 180-26,37.48661041,127.04550934,2022-12-09 00:00:00.000,,5,QR
2403,4919.0,학여울역사거리(은마아파트),강남구,강남구 대치동 398,37.49665833,127.06938171,2022-12-01 00:00:00.000,,6,QR
2404,4923.0,수협대치동지점,강남구,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,2023-01-12 00:00:00.000,,9,QR
2405,4924.0,논현동가구거리,강남구,강남구 논현동 56-21,37.51280975,127.02636719,2023-01-17 00:00:00.000,,8,QR
2406,4926.0,대치우성아파트 사거리,강남구,강남구 영동대로 230,37.50099564,127.06803894,2023-07-07 00:00:00.000,,10,QR
2407,4925.0,청담백영빌딩 앞,강남구,강남구 도산대로 456,37.52390289,127.04660797,2023-07-07 00:00:00.000,,7,QR
2408,4928.0,교수마을 입구,강남구,강남구 자곡동 203-1,37.4818573,127.10456085,2023-07-10 00:00:00.000,,10,QR
2409,4929.0,파스쿠찌 청담사거리점 앞,강남구,강남구 도산대로 509,37.52464676,127.04914856,2023-07-20 00:00:00.000,,6,QR
2410,4930.0,학여울역 1번 출구,강남구,강남구 대치동 13-9,37.49662018,127.07099915,2023-10-04 00:00:00.000,,10,QR
2411,1201.0, 가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.11854553,2017-06-22 10:19:02.000,15,,LCD
2412,1203.0, 밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.49372864,127.12062073,2017-05-26 10:13:07.000,20,,LCD
2413,1204.0, 거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.49334335,127.14472961,2017-06-28 17:16:56.000,10,,LCD
2414,1205.0, 종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.51042938,127.07137299,2017-04-24 13:23:55.000,15,,LCD
2415,1206.0, 9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.07823944,2017-04-24 13:24:43.000,20,,LCD
2416,1207.0, 마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.49975586,127.15250397,2017-05-26 10:14:31.000,10,,LCD
2417,1208.0, 풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646,2017-04-24 13:25:37.000,25,,LCD
2418,1209.0, 잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.52045059,127.10420227,2017-04-24 13:26:13.000,20,,LCD
2419,1210.0, 롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.51312637,127.10095978,2017-06-27 13:33:29.000,30,,LCD
2420,1212.0, 송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.49941254,127.11286926,2017-06-22 10:19:53.000,10,,LCD
2421,1213.0, 백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.13321686,2017-04-24 13:27:00.000,12,,LCD
2422,1214.0, 오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474,2017-05-26 10:16:20.000,10,,LCD
2423,1215.0, 올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.13153839,2017-04-24 13:27:40.000,15,,LCD
2424,1217.0, 송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.47930527,127.12979889,2017-04-24 13:31:21.000,15,,LCD
2425,1218.0, 방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.12583923,2017-06-27 13:35:15.000,12,,LCD
2426,1220.0, 잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.50569153,127.08403778,2017-04-24 13:32:19.000,15,,LCD
2427,1221.0, 삼전역 4번출구,송파구,서울특별시 송파구 백제고분로 188,37.50419998,127.08753204,2017-07-11 11:27:58.000,10,,LCD
2428,1222.0, 잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.51198196,127.08505249,2017-04-24 13:32:53.000,23,,LCD
2429,1224.0, 아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.51216888,127.07893372,2017-04-24 13:35:22.000,15,,LCD
2430,1226.0, 잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.52007675,127.11236572,2017-06-27 13:38:58.000,10,,LCD
2431,1227.0, 거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.49312592,127.14382172,2017-06-27 13:41:47.000,10,,LCD
2432,1228.0, 마천사거리,송파구,서울특별시 송파구 거마로 51,37.49769974,127.14620209,2017-06-27 13:43:49.000,10,,LCD
2433,1229.0, 송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.49068832,127.14312744,2017-04-24 13:36:06.000,15,,LCD
2434,1230.0, 송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567032,127.13059235,2017-06-27 13:44:54.000,10,,LCD
2435,1231.0, 잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.51408768,127.09902954,2017-06-22 10:20:39.000,10,13,QR
2436,1232.0, 잠실주공 521동 건너편,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.51184082,127.09568787,2017-06-22 10:20:39.000,10,,LCD
2437,1233.0, 잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.51050949,127.09336853,2017-04-24 13:37:32.000,9,,LCD
2438,1235.0, 잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.50887299,127.08716583,2017-04-24 13:38:59.000,15,14,QR
2439,1239.0, 문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.48084259,127.11801147,2017-06-27 13:52:05.000,13,,LCD
2440,1240.0, 문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.48057556,127.11856842,2017-06-27 13:53:02.000,10,,LCD
2441,1241.0, 문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.48123932,127.11979675,2017-06-27 13:54:01.000,10,,LCD
2442,1242.0, 문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.48163223,127.11916351,2017-06-27 13:54:56.000,10,,LCD
2443,1243.0, 문정 법조단지7,송파구,서울특별시 송파구 법원로 101,37.4845314,127.12016296,2017-06-27 13:55:43.000,20,29,QR
2444,1244.0, 문정 법조단지8,송파구,서울특별시 송파구 법원로 101,37.48153687,127.12212372,2017-06-27 13:56:41.000,11,,LCD
2445,1245.0, 문정 법조단지9,송파구,서울특별시 송파구 법원로 101,37.47946548,127.12532806,2017-06-27 13:57:34.000,10,,LCD
2446,1246.0, 문정 법조단지10,송파구,서울특별시 송파구 송파대로 지하 82,37.47750854,127.12632751,2017-06-27 13:58:32.000,30,,LCD
2447,1247.0, 문정 법조단지11,송파구,서울특별시 송파구 법원로 101,37.4788208,127.12351227,2017-06-27 14:00:07.000,15,15,QR
2448,1248.0, 방이초등학교,송파구,서울특별시 송파구 위례성대로 114,37.51396179,127.12167358,2017-06-27 14:01:18.000,25,,LCD
2449,1250.0,문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.48987198,127.11083984,2017-10-18 11:18:57.000,10,,LCD
2450,1251.0, 석촌역 2번출구,송파구,서울특별시 송파구 송파동 68 ,37.50593185,127.10774994,2017-11-01 16:00:00.000,10,,LCD
2451,1253.0, 오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15 ,37.50165176,127.12818146,2017-11-01 16:00:00.000,10,,LCD
2452,1256.0, 문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2 ,37.49113083,127.12580872,2017-11-01 16:00:00.000,8,,LCD
2453,1257.0, 가락시장역 사거리,송파구,서울특별시 송파구 가락동 214-15 ,37.49209976,127.11775208,2017-11-01 16:00:00.000,20,,LCD
2454,1258.0, 가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.49319839,127.1289978,2017-11-01 16:00:00.000,10,,LCD
2455,1259.0, 방이역 1번출구,송파구,서울특별시 송파구 오금동 17-20,37.50898361,127.12659454,2017-11-01 16:00:00.000,20,,LCD
2456,1260.0, 방이동 한양3차아파트 옆,송파구,서울특별시 송파구 방이동 225-1,37.50630188,127.12139893,2017-11-01 16:00:00.000,8,,LCD
2457,1262.0, 송파여성문화회관 앞,송파구,서울특별시 송파구 송파동 2-3 ,37.50580215,127.10971832,2017-11-01 16:00:00.000,10,,LCD
2458,1263.0, 장지공영차고지,송파구,서울특별시 송파구 장지동 861-6,37.48054123,127.1370163,2017-11-01 16:00:00.000,10,,LCD
2459,1264.0, 천호역 10번 출구 앞,송파구,서울특별시 송파구 풍납동 490-16,37.53858185,127.12280273,2017-11-01 16:00:00.000,8,,LCD
2460,1265.0, 문정동 근린공원,송파구,서울특별시 송파구 문정동 38-3,37.48598862,127.12476349,2017-11-01 16:00:00.000,10,,LCD
2461,1266.0, 문정동 글샘 공원,송파구,서울특별시 송파구 문정동 627,37.47880936,127.12000275,2017-11-01 16:00:00.000,10,10,QR
2462,1267.0, 올림픽공원 남2문 앞,송파구,서울특별시 송파구 올림픽로 424,37.51424026,127.12306976,2017-11-01 16:00:00.000,15,14,QR
2463,1268.0, 몽촌토성역 1번출구 옆,송파구,서울특별시 송파구 방이동 88-21 ,37.51728821,127.11419678,2017-11-01 16:00:00.000,15,15,QR
2464,1269.0, 리센츠아파트,송파구,서울특별시 송파구 올림픽로 135,37.51194382,127.09121704,2017-11-01 16:00:00.000,10,,LCD
2465,1271.0, 송파도서관,송파구,서울특별시 송파구 동남로 263,37.49998474,127.13539124,2017-11-01 16:00:00.000,15,15,QR
2466,1274.0, 영파여고 앞,송파구,서울특별시 송파구 올림픽로 565,37.53284836,127.12104797,2017-11-01 16:00:00.000,20,,LCD
2467,1275.0, 거여초등학교 옆,송파구,서울특별시 송파구 마천로25길 18,37.50458908,127.13936615,2017-12-22 14:47:47.000,15,,LCD
2468,1277.0,성내7교,송파구,서울특별시 송파구 마천로 164,37.50562668,127.1364212,2018-02-26 11:48:42.000,15,,LCD
2469,1278.0, 송파구청 교차로,송파구,서울특별시 송파구 올림픽로 336,37.51579666,127.10681915,2018-02-26 11:50:05.000,10,16,QR
2470,1279.0, 마천금호어울림 1차아파트 건너편,송파구,서울특별시 송파구 성내천로39길 4,37.49751663,127.15467834,2018-02-26 11:53:31.000,10,,LCD
2471,1280.0, 송파파크데일 2단지입구 앞 주차장,송파구,서울특별시 송파구 성내천로47길 23,37.49565887,127.15717316,2018-02-26 11:54:13.000,13,,LCD
2472,1282.0, 송파소방서 맞은편(성내4교),송파구,서울특별시 송파구 오금로51길 56,37.49987411,127.14147949,2018-02-26 11:56:17.000,10,,LCD
2473,1283.0, 오금공원 사거리,송파구,서울특별시 송파구 오금로 363,37.50541306,127.13169098,2018-02-26 11:56:54.000,8,,LCD
2474,1285.0, 위례별 유치원 뒤,송파구,서울특별시 송파구 위례광장로 136,37.4774704,127.14459229,2018-02-26 11:59:40.000,10,,LCD
2475,1286.0, 위례중앙푸르지오 1단지 앞,송파구,서울특별시 송파구 위례광장로 120,37.47437668,127.14067078,2018-02-26 12:00:19.000,10,,LCD
2476,1287.0, 위례아이파크 101동 맞은편,송파구,서울특별시 송파구 위례순환로 419,37.47746658,127.14151001,2018-02-26 12:00:57.000,8,,LCD
2477,1288.0, 문정중교 사거리,송파구,서울특별시 송파구 송이로 238,37.48799896,127.13108826,2018-02-26 12:02:00.000,15,,LCD
2478,1289.0, 풍납토성 서성벽터B,송파구,서울특별시 송파구 토성로 2,37.53147125,127.11109161,2018-02-26 12:05:47.000,10,,LCD
2479,1290.0, 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,송파구 위례광장로 121,37.47458267,127.13754272,2018-09-14 00:00:00.000,10,,LCD
2480,1291.0, 서울체육고등학교 앞,송파구,송파구 강동대로 232,37.52193832,127.13186646,2018-09-07 00:00:00.000,10,,LCD
2481,1293.0, 석촌호수 서호 사거리,송파구,송파구 삼전동 152,37.50656128,127.09655762,2018-09-12 00:00:00.000,14,,LCD
2482,1295.0, 잠실역 8번출구,송파구,송파구 신천동 8,37.51396179,127.10030365,2018-09-07 00:00:00.000,25,,LCD
2483,1296.0, 석촌호수교차로 (송파나루근린공원 앞),송파구,송파구 잠실동 48,37.50867844,127.1034317,2018-11-05 00:00:00.000,10,,LCD
2484,1297.0, 석촌호수교차로(동호 팔각정 앞),송파구,송파구 잠실동 48,37.50920105,127.10411835,2018-09-07 00:00:00.000,15,,LCD
2485,1299.0, 송파소방서 (방이119안전센터),송파구,송파구 방이동 89-29 ,37.51987839,127.13671112,2018-09-11 00:00:00.000,15,,LCD
2486,1300.0, 오륜사거리,송파구,송파구 방이동 452-17 ,37.50693893,127.13922119,2018-10-25 00:00:00.000,15,,LCD
2487,2601.0, 석촌호수 아뜰리에,송파구,송파구 삼학사로 136,37.5067482,127.09883118,2018-09-12 00:00:00.000,16,,LCD
2488,2603.0, 송파 글마루 도서관,송파구,송파구 충민로 1206,37.48095322,127.13010406,2018-09-14 00:00:00.000,10,,LCD
2489,2604.0, 풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.53131104,127.11128235,2018-09-14 00:00:00.000,10,,LCD
2490,2605.0, 복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.47129822,127.12709045,2018-09-14 00:00:00.000,15,,LCD
2491,2606.0, 위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.48173904,127.14322662,2018-09-14 00:00:00.000,15,,LCD
2492,2608.0, 송파구청,송파구,송파구 올림픽로 326,37.5150528,127.10626984,2018-11-12 00:00:00.000,15,10,QR
2493,2609.0, 보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.52048874,127.1352005,2018-11-14 00:00:00.000,10,,LCD
2494,2611.0, 송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.53641891,127.11616516,2018-11-14 00:00:00.000,7,,LCD
2495,2612.0, 문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48871994,127.10982513,2018-11-14 00:00:00.000,7,,LCD
2496,2613.0, 잠실나들목,송파구,서울 송파구 잠실동 1,37.51678085,127.09049225,2018-11-14 00:00:00.000,18,,LCD
2497,2614.0, 가락고등학교 앞,송파구,서울 송파구 송이로 42,37.50186157,127.11723328,2018-11-14 00:00:00.000,15,,LCD
2498,2615.0, 테라타워2,송파구,송파대로 201,37.48834991,127.12078094,2018-11-14 00:00:00.000,15,,LCD
